Id,SalePrice
1876,17443435.9401136
1877,17948372.1980934
1878,18514433.8859914
1879,11221918.7000344
1880,13747550.9476681
1881,20156065.2219108
1882,21423670.0233252
1883,16877631.1166216
1884,17812253.2134517
1885,20492653.7776666
1886,22185016.3197051
1887,18753168.9503764
1888,23515824.062696
1889,15646469.6100483
1890,11256687.5346273
1891,13274696.9651628
1892,9508757.36421024
1893,11839150.1350041
1894,11069847.1983291
1895,12461863.8147682
1896,12042659.7168185
1897,10733599.1005589
1898,12104926.2067779
1899,13605754.1403533
1900,13946623.9894246
1901,14367546.9619903
1902,11791468.6866826
1903,18336438.0509708
1904,12490427.0854679
1905,16913309.0582242
1906,13763992.475548
1907,17169896.8788449
1908,13217799.8169048
1909,14342962.5570392
1910,13588616.9576014
1911,18392838.0232945
1912,26074825.9685536
1913,12651549.1018038
1914,8365135.22503789
1915,19938248.0307461
1916,6462216.45061489
1917,22200244.4345318
1918,13647586.274941
1919,17683401.4448383
1920,15210045.8517003
1921,27092347.8315115
1922,23569324.1581222
1923,19800202.6628481
1924,18672689.8898282
1925,18113682.257329
1926,27023689.7697015
1927,12267534.3890718
1928,13539667.9872407
1929,11757791.6852496
1930,12487239.5553449
1931,13671109.5846587
1932,13007224.1360271
1933,14810468.9213023
1934,15797524.1063846
1935,15437514.8411553
1936,15287030.2268443
1937,16218818.6784271
1938,14765068.1832153
1939,19341001.8730332
1940,16403066.4704887
1941,15985265.325634
1942,15994758.4263979
1943,17534406.1299547
1944,24525167.1014496
1945,26158171.8618908
1946,13420912.2020912
1947,21949965.6813334
1948,14909146.9100523
1949,20391880.5820179
1950,17895883.2743155
1951,21337350.949752
1952,18641187.3565843
1953,15186445.2353592
1954,18441344.1265051
1955,12651109.2900242
1956,28472548.9564557
1957,15138930.9708634
1958,24506681.3176498
1959,13240944.0405101
1960,10492321.2401176
1961,12111669.6623357
1962,10633496.0515461
1963,11495254.8852341
1964,10401306.8057846
1965,13316244.5884234
1966,13906391.091307
1967,21869414.2707218
1968,27924926.0841768
1969,26578009.0174632
1970,29774641.9884191
1971,35038470.0886308
1972,27094098.6899563
1973,22407739.9658832
1974,24887473.6716352
1975,34986817.0081415
1976,22554408.1421947
1977,26126079.293936
1978,26011968.749051
1979,24078850.7591711
1980,16376413.9460361
1981,24057583.1346301
1982,18421483.2380595
1983,17507395.9706669
1984,15360007.3256753
1985,19419441.3683566
1986,19196157.0463189
1987,17046327.5009312
1988,15779423.3845103
1989,17844386.5117809
1990,18782529.498955
1991,18281551.2042121
1992,18365852.2009484
1993,16715174.7917473
1994,20037057.5086998
1995,17258397.5367968
1996,20575416.2820633
1997,24722321.0113844
1998,24234167.6612051
1999,21095545.4422277
2000,26047121.7412419
2001,22102201.5472803
2002,20750667.2917097
2003,21899860.8044873
2004,22808735.2739274
2005,19299906.8118148
2006,18420928.2270255
2007,21911706.0022952
2008,17288620.0135774
2009,16634328.8621697
2010,17071179.57511
2011,13573001.0693308
2012,16016911.2150653
2013,14921572.7796067
2014,15304982.2222116
2015,16624638.5297585
2016,16231311.9074799
2017,16714563.7748982
2018,12045711.5685762
2019,13362712.3466987
2020,9981458.13086844
2021,10412746.3369155
2022,16069334.0913721
2023,13230454.7675775
2024,22295677.0347879
2025,27199938.9921057
2026,14996077.9621413
2027,13807933.4039206
2028,14840700.3218977
2029,14558342.0278934
2030,21224219.6120576
2031,19911259.5320672
2032,20168557.7987745
2033,20604358.3820111
2034,15307576.6245808
2035,18808561.0790658
2036,17536212.3147678
2037,17604842.4580425
2038,24904294.6457968
2039,17835293.6491169
2040,24397857.374474
2041,23887818.3009594
2042,18219642.0944073
2043,14981032.2626797
2044,16623865.5702318
2045,18275719.0592849
2046,13444921.7120942
2047,12986942.7132088
2048,13534005.1531809
2049,13164014.9800677
2050,16095358.2748744
2051,10732236.6788181
2052,13020992.7331898
2053,13107881.2835763
2054,9305744.68179923
2055,13404524.3162274
2056,13879973.2707763
2057,10657021.5573478
2058,17260408.7909229
2059,12498822.0483265
2060,14663708.7850505
2061,16988551.8636714
2062,11438520.9530732
2063,11208759.3396954
2064,12227482.2309776
2065,11203927.2193787
2066,15853937.646593
2067,11312046.6057386
2068,13169591.7218837
2069,9379336.52605121
2070,11177799.9561713
2071,9419981.94737946
2072,13241395.2765851
2073,13253478.8739332
2074,16556348.5846696
2075,13155959.137082
2076,12494311.5572283
2077,12479931.2540248
2078,10806847.0215213
2079,13128839.3593363
2080,12840682.6166143
2081,11678854.3241006
2082,11415395.28579
2083,12882710.2298417
2084,11056800.0827351
2085,11060776.6628674
2086,14019470.7705385
2087,12606363.5466831
2088,9545904.10305861
2089,8774685.47078907
2090,11562501.6258352
2091,8203709.30511422
2092,11752983.1653903
2093,11213022.6027456
2094,11309216.4961642
2095,13047167.8083065
2096,9192762.97685339
2097,9546707.705124
2098,13982799.8488468
2099,6976809.01447041
2100,7425881.70292666
2101,9754383.91236171
2102,13239399.3275876
2103,9429099.4901808
2104,11791952.4124145
2105,10974951.4005129
2106,6376360.22531522
2107,16456592.5718308
2108,11754033.8191442
2109,10404946.1419955
2110,11700212.0289464
2111,14754286.3688849
2112,11747544.9978419
2113,11133992.3212188
2114,11773088.1293721
2115,13946886.7414702
2116,11638247.8386207
2117,13012772.9845815
2118,11791925.1550775
2119,11283010.3736426
2120,11549661.2479494
2121,111111111
2122,9790089.91389329
2123,9843255.16232157
2124,15709821.2531548
2125,11855970.0320677
2126,11639704.5862412
2127,13719521.8314514
2128,12515570.393054
2129,11212575.9772182
2130,12624531.4482849
2131,15211884.8320877
2132,10942423.9912813
2133,12341317.1088064
2134,12280965.1085223
2135,10731705.1226345
2136,6223264.72430319
2137,10924549.1687186
2138,12734206.8231674
2139,14462080.2446272
2140,12878714.0044824
2141,15301538.3280094
2142,11115665.9397055
2143,12945875.0422393
2144,9521152.19784351
2145,13175448.1623424
2146,16417274.2764501
2147,12466379.0830366
2148,13935836.523979
2149,13906915.6421104
2150,19840487.2623423
2151,12533346.4192492
2152,13567491.9171834
2153,16096760.535174
2154,10116510.6277331
2155,13554000.1479047
2156,20943495.1695443
2157,19555787.6077687
2158,19201733.7595104
2159,18254318.0532369
2160,16788489.0299208
2161,21730036.1668121
2162,31087884.0708074
2163,26803311.8179368
2164,20751028.7132018
2165,17212907.9476174
2166,14882987.9304505
2167,18472045.7050494
2168,16456265.0752923
2169,16526631.2996015
2170,18434343.9472848
2171,14097190.633494
2172,13422782.9596216
2173,15839925.8391934
2174,19409718.6894926
2175,24846728.3353834
2176,23558903.7706097
2177,20048120.2890329
2178,19332368.6395916
2179,13543795.9827667
2180,19247288.5300496
2181,16922641.9026334
2182,19666540.8898468
2183,16743688.1026361
2184,11876147.961097
2185,11652180.0152105
2186,14682678.8834361
2187,15269220.6941955
2188,15513369.4642296
2189,111111111
2190,8479886.04621805
2191,8489905.14242407
2192,8070487.59776946
2193,10055430.0577021
2194,10672944.3424191
2195,9613857.11482717
2196,9894764.51469929
2197,10132941.8204867
2198,14619660.9436957
2199,17626398.7422675
2200,12924230.7532398
2201,12192753.4699651
2202,17309041.1343274
2203,11497339.9152749
2204,12911698.1199099
2205,10344923.8234004
2206,12831866.7204926
2207,17526843.0081888
2208,21991762.433598
2209,15645324.9994303
2210,13140791.8461721
2211,12362311.4328392
2212,12356866.0299095
2213,10082035.9832499
2214,12555881.9716239
2215,10287720.8101714
2216,12593794.606816
2217,7436689.46618382
2218,8921750.51041195
2219,8958698.57580042
2220,8479056.60850786
2221,19938248.0307461
2222,18948409.6438484
2223,21452405.2723112
2224,19581493.5135975
2225,12523998.3818729
2226,15609241.0634919
2227,17651009.3595805
2228,21162962.1431963
2229,20712330.4632033
2230,13556840.6780901
2231,18066967.0799848
2232,16309349.2967608
2233,15483049.2037726
2234,20394412.2897361
2235,17306763.7023618
2236,21726706.2312365
2237,24192212.1898328
2238,19665970.7436949
2239,11672405.4600724
2240,14155941.2423165
2241,12800152.3200929
2242,11775126.7594826
2243,12622581.901196
2244,10426574.4613132
2245,10283041.0036125
2246,12779262.3103052
2247,12251894.6375398
2248,12359574.5761787
2249,11500435.2317861
2250,12646475.586155
2251,8874732.6987465
2252,16132440.2708396
2253,14671375.4794506
2254,15813771.3677747
2255,17463329.454639
2256,15964332.9643931
2257,18371206.8450959
2258,15427393.3055288
2259,16109887.1350509
2260,15272698.0584629
2261,16641482.1999326
2262,17497277.8699688
2263,25736518.8489532
2264,33793071.2762205
2265,13708644.6796304
2266,21138615.2932099
2267,24922143.9787273
2268,30183248.3006797
2269,15043021.0231173
2270,17665194.4154285
2271,18979135.1749991
2272,18427539.3310282
2273,14873858.233176
2274,16045453.6265119
2275,14445910.3058928
2276,16524095.3385094
2277,17233397.9418498
2278,14471001.4444059
2279,10900245.7857094
2280,10916422.6748571
2281,14893046.7059206
2282,15493985.2213414
2283,11501017.2435629
2284,11152244.0559261
2285,13736441.3739544
2286,11966348.8080788
2287,25743262.3641759
2288,21792744.1490546
2289,25522118.7854743
2290,29602897.9473781
2291,24608269.5802822
2292,31632336.1886386
2293,31397612.5859362
2294,28378516.1666044
2295,32480904.5684495
2296,21673268.83379
2297,24811132.8106591
2298,24432013.4538302
2299,27009436.7548049
2300,25248979.5704014
2301,22678587.0969571
2302,20034915.0934791
2303,20771470.3338392
2304,20500160.9214365
2305,15699020.5827968
2306,15699062.4349258
2307,16079146.119216
2308,18559318.4702462
2309,21289551.733128
2310,17437930.3741887
2311,17287385.2525123
2312,15412943.0087013
2313,16044437.9862548
2314,16348595.756749
2315,15920765.3508324
2316,18650003.9994844
2317,16325221.5866533
2318,15272044.469449
2319,16338435.1296907
2320,17077490.5827367
2321,20709555.4024386
2322,17181708.8040886
2323,16035102.0966915
2324,17208908.9763093
2325,18304387.1311907
2326,16382900.4480661
2327,18441538.8976093
2328,19014330.5294968
2329,17055853.0139254
2330,16710824.4701907
2331,26804869.6100247
2332,30070338.3987662
2333,25965981.7999894
2334,21569065.8181423
2335,22318968.5774999
2336,24095147.8125934
2337,17560261.1429642
2338,22555741.9976833
2339,19914384.4512329
2340,28440655.233098
2341,18192259.286528
2342,19911812.6737464
2343,19212498.2990566
2344,19694582.2222243
2345,20458525.5728124
2346,17980788.0969899
2347,16592203.7764413
2348,19062079.2966923
2349,14242883.3014861
2350,22915442.9563961
2351,19888662.9110927
2352,21963394.3725243
2353,20737943.3343059
2354,12601796.0862943
2355,13778185.3251658
2356,14099375.9550021
2357,17106702.7519889
2358,15767448.5074555
2359,13110409.2152421
2360,11734810.3870294
2361,13948687.7794665
2362,22247233.2448869
2363,12926776.0902313
2364,16577288.3679688
2365,18681261.1785956
2366,16813461.0515607
2367,18400440.504842
2368,17031987.392087
2369,17497845.6895864
2370,15106409.5462431
2371,13925508.722546
2372,16560546.3579634
2373,23426312.3203649
2374,24706267.4695352
2375,19489870.9572213
2376,22380934.3500874
2377,25551050.3165084
2378,14492434.6902937
2379,18765960.4126829
2380,13894624.4406924
2381,15149881.7852347
2382,19591478.2962835
2383,18863404.2348004
2384,20894618.4330312
2385,16016888.8997858
2386,12507803.4495596
2387,12378140.3434108
2388,11095110.9216724
2389,12009975.0334965
2390,13394108.7626671
2391,13348731.6360833
2392,11458308.2629434
2393,15719426.1262675
2394,12464370.6157341
2395,18103485.5605904
2396,13312391.1874284
2397,18529774.7572131
2398,12361024.5835372
2399,6715079.75964382
2400,7546414.87309788
2401,11803539.2825855
2402,12577811.4139712
2403,13682046.1031988
2404,13052369.5098421
2405,14613109.2079177
2406,13099770.9493641
2407,11668929.1643495
2408,14250758.0659888
2409,11590206.513129
2410,17235823.2247585
2411,10990306.4451347
2412,13009552.3621821
2413,11696712.9908054
2414,13070732.5894179
2415,12363172.5775153
2416,12632104.3964638
2417,12564667.2516135
2418,12776538.2743467
2419,10681719.8210395
2420,12082980.9707514
2421,11738580.4449347
2422,10353864.5931163
2423,9137541.9768579
2424,14088320.9179576
2425,16471009.374354
2426,11546245.0106563
2427,10538255.1749392
2428,16258394.41946
2429,11489871.6164098
2430,12951543.991654
2431,10295002.4947739
2432,12437047.0502991
2433,12824582.8210516
2434,11905732.2551111
2435,13483606.7741713
2436,10651479.711233
2437,10441885.9818206
2438,11173400.829497
2439,11165386.1842687
2440,12169990.0752792
2441,10481725.942383
2442,10203373.6004235
2443,13660612.8388146
2444,11768431.8679306
2445,8512241.80157535
2446,11579404.8163291
2447,16840170.6568579
2448,12527004.9957677
2449,11075617.4440581
2450,13847096.8596835
2451,11453242.2175712
2452,16281741.6183429
2453,9776397.28890935
2454,10996776.1817473
2455,11999643.2467705
2456,12182264.4654695
2457,11247411.5297283
2458,12440837.3575525
2459,10519415.9578431
2460,13832135.6647185
2461,12521159.7751721
2462,12123815.1825492
2463,11765331.0676999
2464,14541022.4434119
2465,12700525.987798
2466,10722637.8832446
2467,14469531.2148018
2468,8509986.02988086
2469,8260512.01648988
2470,16841594.2355457
2471,20203033.0119348
2472,14153927.9024495
2473,10855908.1202197
2474,7651983.09324598
2475,21515658.601069
2476,10321871.3033442
2477,10136817.7428613
2478,13760463.3705575
2479,10385596.759749
2480,13583809.6782852
2481,11093800.2848958
2482,11403967.1495363
2483,10675773.5215737
2484,12352572.8653344
2485,12573218.1762167
2486,12760342.5671182
2487,13825046.2621008
2488,15760345.1189593
2489,13710705.73501
2490,13511037.4271153
2491,10743747.3974453
2492,16250889.9578735
2493,13463142.2780113
2494,13611452.7040892
2495,9845522.08114726
2496,20189575.5985218
2497,13655933.9115936
2498,10245258.642162
2499,9300948.72612469
2500,11236640.8929325
2501,12455329.6118091
2502,13036524.9665379
2503,9154651.16995413
2504,14515853.7413551
2505,19283641.4131535
2506,21957674.2799663
2507,23185973.0978933
2508,21964673.4515152
2509,18885259.5036669
2510,19677389.7728367
2511,16269851.4871336
2512,17535805.7494502
2513,19257258.6114905
2514,23799230.6408185
2515,12854990.9873186
2516,15796865.1980178
2517,13952757.0742043
2518,13315197.0168552
2519,18469225.769488
2520,18565491.4491195
2521,16740670.8840421
2522,19304059.0917077
2523,11723048.3102999
2524,12316683.9013884
2525,13366733.9402848
2526,12195574.2589362
2527,11171889.174461
2528,12249083.5957437
2529,12316010.9734635
2530,12440835.9152689
2531,20500017.3947008
2532,19452425.144626
2533,17480023.4735827
2534,19437708.0075292
2535,23819058.6437464
2536,20662891.4948132
2537,19995463.5019626
2538,16268510.8751172
2539,16997670.5264251
2540,16034389.0431164
2541,17182182.1293895
2542,14017273.829333
2543,11813947.4199883
2544,11433480.6311261
2545,12995819.0049633
2546,13576337.3555017
2547,14827419.1834272
2548,14829171.902906
2549,14355693.464114
2550,60151466.6593615
2551,13274696.9651628
2552,12356143.6298376
2553,7703212.23007909
2554,10062366.7607617
2555,12458370.8661203
2556,9635432.89227328
2557,10864406.6294893
2558,13649170.7334072
2559,10507688.3563961
2560,12397974.4968824
2561,14041544.4138296
2562,12488421.420774
2563,13170022.6139121
2564,16494701.0178772
2565,12800649.4436695
2566,11204307.1073442
2567,10579572.6010648
2568,15858269.1238105
2569,16615949.0211393
2570,13132071.3619786
2571,14088056.5704359
2572,15709060.5518223
2573,18099752.9750232
2574,21425901.2161271
2575,12997388.4244023
2576,10793812.1028149
2577,111111111
2578,9913561.13450985
2579,6862538.88972276
2580,9221670.10503162
2581,11777783.2546684
2582,11783353.0986033
2583,20500044.5130613
2584,15581637.2887826
2585,16252097.396371
2586,19114979.217367
2587,18266146.8914996
2588,13135983.1866518
2589,14642955.8011179
2590,18661083.0872006
2591,20041290.527042
2592,18088203.8080909
2593,19916208.9541728
2594,17152007.3565451
2595,17909127.7358527
2596,24191068.8521218
2597,16141243.2915738
2598,21992569.1795996
2599,27089750.817257
2600,12219334.2559768
2601,14079332.1389221
2602,8733018.98775955
2603,9389636.40130911
2604,8874655.79538588
2605,8426869.18770592
2606,12987602.5712787
2607,18887393.6373705
2608,18373093.260814
2609,16217562.6184595
2610,10376886.5433813
2611,10697213.2014054
2612,14154622.3224573
2613,13137468.8199753
2614,11885732.886629
2615,14126683.4718981
2616,14995068.0118744
2617,15324034.8039517
2618,17171188.3685882
2619,18399857.9109994
2620,16938110.9270003
2621,15917646.9880922
2622,16654089.8918107
2623,20750845.8938209
2624,23845720.1422313
2625,21203236.9580687
2626,16151504.313428
2627,15476912.1040096
2628,29536460.2928382
2629,33969056.6584815
2630,26378795.6878148
2631,31955366.5979025
2632,28326376.6223089
2633,21848781.6453399
2634,29238264.4928253
2635,15091751.1714797
2636,17632077.1552701
2637,15807864.9868061
2638,21003205.1358155
2639,16085893.0704116
2640,14308038.9604594
2641,10176751.1383737
2642,15517894.3699602
2643,11649077.3273892
2644,12545042.5703805
2645,11698846.0367447
2646,10470260.4482949
2647,11145730.8545686
2648,13586319.9772685
2649,14201693.5412013
2650,14244727.8806962
2651,13355988.3508392
2652,28435290.4769024
2653,21439088.6448615
2654,19509526.5017558
2655,27414466.9000336
2656,24919039.6273581
2657,24370195.8525578
2658,22032345.7930503
2659,23892364.4723563
2660,25198869.1909296
2661,25646371.126328
2662,25415253.2020106
2663,23259849.8117155
2664,21164802.041965
2665,25084150.8214043
2666,21769636.3281164
2667,15641640.0822509
2668,16316298.1897134
2669,15510411.9694764
2670,23606465.64045
2671,16437676.9549478
2672,17132284.5809821
2673,17543154.1728222
2674,17785998.3969339
2675,14812397.4988645
2676,17515419.7364526
2677,16838890.3910464
2678,21382904.8197488
2679,22824414.8589533
2680,23702753.6510184
2681,29487607.104781
2682,25135413.8208811
2683,36396744.9767567
2684,24990142.8171268
2685,26924017.8169698
2686,20734393.3669538
2687,22886962.0124668
2688,18891690.6602366
2689,17694625.0449151
2690,28860606.3687227
2691,15718271.1834479
2692,12694756.1625737
2693,17048331.6650943
2694,12750640.4582768
2695,17125667.2839697
2696,16673748.2031515
2697,15980708.4009038
2698,17379546.8751769
2699,14594536.608367
2700,13335801.2488043
2701,14037101.6777256
2702,11605874.8088359
2703,14281307.6255331
2704,13359550.2413181
2705,10814775.292163
2706,11217063.3609803
2707,12826091.3020624
2708,11500907.3010965
2709,10317268.1097098
2710,11886356.8594855
2711,19508145.7175611
2712,28776011.3312644
2713,15355605.7523145
2714,14233219.4427031
2715,13812571.3972096
2716,13772490.9667642
2717,16422891.0529281
2718,19414236.9969744
2719,12431796.2140547
2720,17472801.0736899
2721,12565428.1396398
2722,14900722.6043034
2723,15482540.0135151
2724,11411513.2331848
2725,11824333.2921529
2726,12534229.4275398
2727,15161623.3942997
2728,16230639.3540701
2729,13391362.0408905
2730,13137660.3343822
2731,13265135.4142919
2732,12074349.8906776
2733,14826297.1635749
2734,13893559.530261
2735,11485956.2070352
2736,12894273.8188659
2737,10861848.8018205
2738,12776529.278192
2739,14858620.6789629
2740,13824774.7237884
2741,11992005.1632206
2742,14668914.2955722
