Id,SalePrice
1867,20942014.8423083
1868,23416326.2182374
1869,18522268.5357675
1870,20120830.123178
1871,21132202.6250963
1872,15911332.0535409
1873,19209709.5475253
1874,14024420.3384977
1875,17641482.8543125
1876,17623813.1174371
1877,18123647.9054959
1878,18692613.0739486
1879,11156450.3614055
1880,13509918.6283192
1881,20214203.5629372
1882,21264392.7763847
1883,16752718.2985322
1884,17621173.0389064
1885,20139515.4029191
1886,22248986.0978296
1887,19195036.7327245
1888,23866813.2900614
1889,15737104.9002286
1890,11498976.9552629
1891,13373601.0107241
1892,9446100.19305944
1893,12003478.359701
1894,11024014.542535
1895,12272080.5913986
1896,11655562.0529194
1897,10755431.0401715
1898,11733357.4273419
1899,13927417.7321893
1900,13950856.8037501
1901,14110777.7217022
1902,11686962.0346072
1903,17605804.0281355
1904,12303810.2559446
1905,16858328.2401058
1906,14582690.5536182
1907,16316744.534623
1908,12935168.3495321
1909,14139802.7399086
1910,13214712.781499
1911,18004389.3295235
1912,25649830.6478671
1913,13892207.4082806
1914,8352642.1544875
1915,19845680.698349
1916,6505268.50539989
1917,21770608.7837358
1918,13459625.1937419
1919,17109828.2937017
1920,15326049.4530339
1921,27512312.2433763
1922,23610227.8594446
1923,19487867.274271
1924,19210752.4776679
1925,18514427.6978006
1926,26737245.4423723
1927,12144757.8836472
1928,14080093.9919984
1929,11446806.4966646
1930,12315849.7165946
1931,13639158.7086318
1932,12947992.3975215
1933,15147572.8040564
1934,15995583.4170143
1935,15628558.7009347
1936,15564731.0789681
1937,16400992.0147266
1938,15373996.9735027
1939,18988296.1289394
1940,16511141.525776
1941,16172665.5835405
1942,16236449.0741811
1943,17793158.4561713
1944,24872474.0745341
1945,25908021.3250597
1946,13611179.0668339
1947,21932292.6198153
1948,15185220.4973566
1949,20356537.9572772
1950,17833359.1396564
1951,21163115.4752903
1952,18377757.8126939
1953,15307298.9490538
1954,18062867.5808282
1955,12579298.4130172
1956,27455006.1313974
1957,14926149.6772192
1958,25191406.665309
1959,12601394.884299
1960,10272054.8449082
1961,11996144.781897
1962,10543793.0733101
1963,11334572.8954566
1964,10689500.1118648
1965,13601100.63325
1966,13715646.9833132
1967,22096621.1766778
1968,28267095.8851145
1969,26318897.7878652
1970,29514755.525563
1971,34950538.5962484
1972,27036386.7587624
1973,22760052.4240346
1974,24917489.718894
1975,33661647.8022662
1976,22648395.0116285
1977,26348961.8554477
1978,25889228.4043274
1979,24206074.5192942
1980,16684034.0608259
1981,23921322.5416117
1982,18692236.3579937
1983,17692335.8493636
1984,15506391.1098926
1985,19852616.3151581
1986,19623581.5548548
1987,16908685.9580494
1988,16232852.9624816
1989,17850513.6726459
1990,19085738.0141563
1991,18617150.4526071
1992,18520684.0522271
1993,16639937.1686832
1994,19932090.0714437
1995,17271113.9210497
1996,20685229.5255796
1997,24388755.0318993
1998,23478525.1056819
1999,22143419.5595617
2000,25533148.7273963
2001,22307253.4445174
2002,21021645.7119625
2003,22212312.0407279
2004,22883218.5851519
2005,19193697.6588043
2006,18452228.0523178
2007,21887985.8041871
2008,17588545.7668808
2009,16961959.5732931
2010,17448921.2640813
2011,13753695.7984507
2012,16240055.5095111
2013,14934121.1812619
2014,15507498.5168503
2015,16515204.0203714
2016,16542277.5075421
2017,16723359.6060746
2018,11846035.1046303
2019,13430948.362889
2020,10173825.2071555
2021,10273021.3225795
2022,16330042.7181112
2023,13237245.0322753
2024,22453400.4292187
2025,27227667.1200256
2026,15184693.9506685
2027,14120125.498132
2028,14912613.6353656
2029,14886920.3400785
2030,20893709.3007073
2031,19309835.7810911
2032,19519823.02302
2033,20325955.9347841
2034,15393250.1012311
2035,18841367.2422235
2036,17886878.5870607
2037,17957106.4489311
2038,24319188.4007986
2039,17219398.8216277
2040,23665601.1324643
2041,23987230.7963275
2042,18184267.6018162
2043,15460957.0048468
2044,16698657.1677121
2045,18730741.1837977
2046,12914369.1363213
2047,12835682.4700055
2048,13634630.8523788
2049,13021110.0434672
2050,15585088.692854
2051,10680161.4747668
2052,12914914.2090932
2053,13366755.4466573
2054,9130588.62058363
2055,13362306.9319896
2056,14057176.9671348
2057,10435338.7900267
2058,17779769.0530062
2059,12439069.9582567
2060,15556107.8009692
2061,16173298.3935151
2062,11274810.4888229
2063,10831630.2780367
2064,11997919.3265245
2065,10962031.0577225
2066,15330859.2399599
2067,11436810.8681869
2068,12794115.8020843
2069,8952107.0284817
2070,10952986.0609417
2071,9597994.1838887
2072,13210843.0698602
2073,12846052.4011746
2074,16639671.8448643
2075,13138474.5045153
2076,12018188.5578467
2077,12353747.0217846
2078,10768421.0113106
2079,12785280.6558702
2080,12284949.6072604
2081,11408897.2534444
2082,11344792.7735846
2083,12544214.2906254
2084,10622545.4294756
2085,11005508.0461138
2086,14122366.6522843
2087,12739531.2329094
2088,9906877.62402537
2089,8611542.23637998
2090,12306999.3662741
2091,8659082.08602484
2092,12339612.5819551
2093,11276076.9954237
2094,11400342.4690066
2095,12580060.90427
2096,9169080.49260189
2097,9744222.26287321
2098,13253415.2913767
2099,7038717.82863884
2100,7914899.39216781
2101,10323381.0284591
2102,12975710.3083318
2103,9825915.78253877
2104,11922233.3357
2105,11291979.5217687
2106,6742975.20637157
2107,17241008.2855393
2108,11548802.9666162
2109,10596426.6400832
2110,11613272.2630192
2111,14280355.6332624
2112,11656624.4147875
2113,11355655.4502321
2114,11877381.7012034
2115,13681181.971728
2116,11849036.4300885
2117,13136500.4636872
2118,10962628.215575
2119,11257858.480406
2120,12037255.6256558
2121,15604355.2868399
2122,9821955.2098871
2123,9999259.02738586
2124,15280132.2101081
2125,12058782.4032183
2126,12405226.5918333
2127,14494791.1965913
2128,12187884.3427646
2129,10899659.0832192
2130,12469489.6784077
2131,15425007.0995566
2132,11481183.4496905
2133,12315230.3861949
2134,12283626.6784241
2135,10802246.633066
2136,6511701.22968635
2137,11342966.8311921
2138,12781205.2325635
2139,14404616.5385247
2140,13181883.7214028
2141,14841879.3684409
2142,11094251.4643511
2143,12938303.2346472
2144,10127328.9586755
2145,13420075.8647947
2146,15852392.1815488
2147,12853003.1944247
2148,13711888.7608833
2149,13554884.2019191
2150,19800896.5118207
2151,11924153.3913564
2152,13677055.2238826
2153,16306483.6116868
2154,10100361.1482291
2155,13643833.8557922
2156,21240876.4823401
2157,19756852.940338
2158,19313761.0012236
2159,18243782.413939
2160,16769727.9405186
2161,21719325.3510894
2162,31149188.802052
2163,26801700.2086354
2164,20659623.9050814
2165,16918524.0842104
2166,14705257.7180062
2167,18311621.5887286
2168,16502640.7781735
2169,16418308.7292202
2170,18348257.0556656
2171,14322781.5746003
2172,13067119.701136
2173,16675148.3020039
2174,19476979.3714684
2175,24458303.1656896
2176,23272617.9652119
2177,20230862.9162068
2178,19141780.9493983
2179,13333940.3020631
2180,18709922.5377656
2181,17045028.0753191
2182,19614546.4077479
2183,16909811.9430473
2184,11960739.999239
2185,11642378.7337393
2186,14610257.1390269
2187,15109260.6988972
2188,15206832.6323846
2189,15604355.2868399
2190,7975610.89990001
2191,7986487.76349336
2192,8196609.97211139
2193,10244085.182445
2194,10942914.1433324
2195,9518020.21889818
2196,9786282.37291545
2197,10768758.3005467
2198,14639822.0656702
2199,17021768.3790014
2200,12761579.4881282
2201,12351319.1309389
2202,17582709.7061305
2203,11366697.8958314
2204,13262911.3478604
2205,10311655.9594956
2206,12533078.0245351
2207,17312098.8516645
2208,21801878.8014064
2209,16123565.1778378
2210,12860207.2693128
2211,12654079.3964794
2212,12334993.6014481
2213,10215192.6906968
2214,12446136.026575
2215,10367107.9418506
2216,12642119.5291591
2217,7374167.91985195
2218,8833497.99073117
2219,9166985.19313827
2220,8665561.37706152
2221,19845680.698349
2222,19170057.9606191
2223,22596154.1623889
2224,19670702.8526108
2225,11780594.3097568
2226,15942434.1625253
2227,17688880.513053
2228,21665134.0792806
2229,20405908.7012983
2230,13797273.999431
2231,17974605.6426426
2232,17218450.6007547
2233,15606293.1206315
2234,20589646.4025673
2235,17543560.6156255
2236,21908209.2901641
2237,24130726.158197
2238,19055666.6531112
2239,11748403.9465452
2240,14302969.5320933
2241,13058021.0252545
2242,11854277.4770236
2243,12686011.784087
2244,10778342.2771082
2245,10199842.0363015
2246,12738028.4610475
2247,12699781.9208285
2248,12026353.6858857
2249,11747092.0959575
2250,12641626.18248
2251,9327330.55618036
2252,16158541.2711715
2253,14876071.2078504
2254,15843698.6355754
2255,17698066.8663587
2256,15861958.6637534
2257,18611484.7442155
2258,15546842.0391914
2259,16252491.7754013
2260,15484976.2253563
2261,16812516.1281512
2262,17125815.8007715
2263,26473618.6551899
2264,34469897.0064832
2265,14317036.1086901
2266,21152234.4642616
2267,24306569.2317612
2268,30125121.9990167
2269,15469776.5592529
2270,17531397.6961876
2271,19019858.1328835
2272,18647501.6859635
2273,14988749.7236454
2274,16154885.5755644
2275,15055848.0310215
2276,16223540.7702202
2277,17351176.1357395
2278,14581851.6134641
2279,11055797.8770424
2280,10615096.2664413
2281,15070314.1535145
2282,15768483.3159451
2283,11461043.0880307
2284,11295452.6321197
2285,13541347.149987
2286,11785746.5474774
2287,25543299.4263679
2288,21768233.2774526
2289,25392809.6595326
2290,29132253.7454773
2291,24997113.4006206
2292,31144370.0510968
2293,30961447.7717228
2294,27956990.4472933
2295,31875502.5662163
2296,21510675.8315409
2297,24537260.0092204
2298,24147345.9079379
2299,27265661.454495
2300,24697971.1022267
2301,22771633.0565096
2302,20390328.5380094
2303,20987363.9524905
2304,20482684.5830092
2305,15648329.5202453
2306,15648377.389484
2307,16585046.2974415
2308,18658374.7056725
2309,21306985.3166714
2310,17614973.6074236
2311,17624986.6209615
2312,16145938.6016206
2313,16095192.4880394
2314,16373160.1130765
2315,16181498.7345278
2316,18559122.1262017
2317,16706236.1398953
2318,15416838.8865271
2319,16581613.9407451
2320,17187533.4780537
2321,20977381.094722
2322,17267903.3202387
2323,16216647.8301121
2324,17654964.4265537
2325,18319020.1614347
2326,16512786.7199746
2327,18529161.4187822
2328,19069757.3679673
2329,17295810.0007237
2330,16914782.7989924
2331,26385847.6919148
2332,29182038.9583598
2333,25833981.9115925
2334,21303703.2192047
2335,22622394.4621818
2336,23569531.5917957
2337,17425217.2437202
2338,22400241.7020942
2339,20009060.0420736
2340,27585622.0894865
2341,18618219.1950338
2342,20187644.4303157
2343,19554185.8072815
2344,19623387.08744
2345,20418142.4851522
2346,18012825.9463832
2347,16771783.4841965
2348,19250644.3022192
2349,15172565.5683169
2350,22980761.3127186
2351,19724995.7690666
2352,21390241.7100678
2353,20948701.4279141
2354,12726062.3946028
2355,13593600.7145681
2356,14299421.2074503
2357,17435332.3882324
2358,15937230.4258853
2359,12806808.72842
2360,11691455.2230047
2361,13612067.7392672
2362,22043267.3731824
2363,12784634.6058454
2364,16403176.5969939
2365,18905558.4226496
2366,16994167.4485267
2367,18438863.9880576
2368,17200124.1909492
2369,17486964.4801023
2370,15384211.5843085
2371,13815422.8542152
2372,16462839.2587818
2373,23564453.7622932
2374,24648198.1813317
2375,19215336.3032602
2376,22235516.7228395
2377,24958440.0483681
2378,14387124.7330013
2379,18493474.7483625
2380,13794006.1747151
2381,15121023.6396564
2382,19974746.345223
2383,18660860.7063773
2384,20908002.2605663
2385,15944460.1995218
2386,12414825.1629994
2387,12388147.1815775
2388,10619897.0576828
2389,11769768.5872879
2390,13170932.8399354
2391,12877512.5855291
2392,11172986.6153765
2393,15484154.6974722
2394,12507590.0612511
2395,18370028.6244713
2396,13273772.0325212
2397,18479442.0699058
2398,12453846.3974028
2399,6752898.01692563
2400,7537233.23210482
2401,11836635.9463215
2402,12579052.3827626
2403,13185878.5199575
2404,13090564.1379569
2405,14557633.3317069
2406,12947234.5145206
2407,11589815.6271367
2408,14150329.6326781
2409,11447565.7096937
2410,16814346.9338254
2411,10857973.1754111
2412,13022591.261585
2413,11480113.417956
2414,13160283.9252066
2415,11908836.9465317
2416,12175644.4021431
2417,12234035.9249392
2418,12885417.7229442
2419,10826508.148812
2420,11785012.120196
2421,11401627.4692125
2422,10310213.9806288
2423,9924759.04133053
2424,14396352.4537194
2425,18173076.9381548
2426,12178704.9439083
2427,10731778.0887299
2428,16426636.9826958
2429,11215979.8977091
2430,12669309.7542635
2431,10142989.1825114
2432,12728836.3080939
2433,12755898.2133124
2434,11854165.6053118
2435,13236272.6311754
2436,10550163.4705016
2437,10297736.1967795
2438,11487318.4367322
2439,11306644.9335811
2440,12130396.4240302
2441,10243070.8687331
2442,10356167.9219994
2443,12955662.3859701
2444,12087292.7675871
2445,8676708.22787772
2446,12015396.3953034
2447,16919231.2778089
2448,12524888.3925369
2449,11112417.540403
2450,14007868.4638602
2451,11621262.4951019
2452,16704656.1267651
2453,9478738.79394685
2454,11310955.9822437
2455,12355915.9312631
2456,11922624.1342178
2457,11969366.6138538
2458,11981628.2081811
2459,10484296.1239108
2460,13563663.6186204
2461,12352789.7294418
2462,12331836.1443718
2463,11593852.5572201
2464,14926751.9892267
2465,12692256.158051
2466,10705860.3810544
2467,14484651.1829348
2468,8974766.71290503
2469,8487766.35415231
2470,17125986.5590539
2471,20124786.7153528
2472,13965513.8049952
2473,11067565.7529863
2474,8040452.21832535
2475,20541079.6913891
2476,10319701.3717833
2477,10417768.6105978
2478,14001676.6865314
2479,10439820.0958911
2480,13858069.7403183
2481,11185357.2996295
2482,11839673.0918534
2483,10549829.6259655
2484,12196847.2906238
2485,12503461.0880522
2486,12983095.3521504
2487,15064295.8728694
2488,15518881.0801836
2489,14183685.3763959
2490,13664932.2302805
2491,10504122.6181798
2492,16546398.162222
2493,13712014.3360574
2494,13441033.9582069
2495,9456747.726181
2496,20161357.1111677
2497,13148074.9591327
2498,10219122.5742225
2499,9447108.60087121
2500,11516746.6338456
2501,12431396.0632808
2502,13440155.3803617
2503,9517947.91891707
2504,16608546.4817436
2505,19220886.6828834
2506,21928528.9275132
2507,23373999.2409403
2508,21939972.0098694
2509,19174365.3135588
2510,19776511.6459786
2511,16454426.8096739
2512,17631718.3094112
2513,19310440.6895456
2514,21726526.6002955
2515,12946972.9404095
2516,16062645.9753792
2517,13838932.4042274
2518,13521015.9951759
2519,18393879.8118916
2520,18617115.804109
2521,16846534.2750051
2522,19325369.2674557
2523,11572673.1641576
2524,12618003.1591679
2525,13564063.5028948
2526,12019368.8495425
2527,11203168.1726728
2528,12036741.565863
2529,12472642.8887376
2530,12415655.1489149
2531,20895949.4783409
2532,19435585.3251961
2533,17571314.4028252
2534,19426083.7899226
2535,23397769.3157479
2536,20508584.7634825
2537,19309403.48234
2538,16503520.5315714
2539,17056642.6119225
2540,16253984.9217118
2541,17314967.0725069
2542,14252128.7987247
2543,11611429.2050495
2544,11081002.285395
2545,13085073.5084127
2546,13066799.6523586
2547,14867530.6266291
2548,14198950.9902856
2549,14721907.9256168
2550,61360841.6956707
2551,13363234.1962733
2552,12366519.1968572
2553,7321428.62141187
2554,9771352.76264835
2555,12459678.6679615
2556,9656908.74963051
2557,10782106.4996006
2558,13986708.8990097
2559,10508673.032454
2560,13425600.9107458
2561,13795931.2404468
2562,12181277.9068933
2563,13220151.9052664
2564,17155141.6570855
2565,12827097.2499408
2566,11784896.0904622
2567,10768602.2346179
2568,16534640.5435752
2569,17075781.4155803
2570,12845473.0456477
2571,14664273.2684549
2572,15244111.9713401
2573,17962306.2779018
2574,20290346.5016983
2575,12592387.5145132
2576,11246251.6069629
2577,15604355.2868399
2578,9872397.63394995
2579,6829548.79957879
2580,9675850.89894187
2581,11954345.7995298
2582,11950375.6658999
2583,20595417.3331017
2584,15956628.6595851
2585,16505234.8390153
2586,18507483.1150872
2587,18268682.3671145
2588,13672167.0724241
2589,14325883.16474
2590,18436726.3269162
2591,19728041.3719647
2592,18386703.4985675
2593,19755403.1832858
2594,17046000.7757241
2595,17661545.0576356
2596,23807234.2294829
2597,16438061.6993363
2598,22940232.2456839
2599,27053452.1429678
2600,12051555.3411944
2601,13555043.0518375
2602,8834046.20472447
2603,9415694.00534234
2604,8912987.42613156
2605,8703402.56285351
2606,12730084.3778801
2607,19110716.5067361
2608,18076981.4508661
2609,16025651.7649362
2610,10326466.7602032
2611,10741662.8128055
2612,14436404.1636432
2613,12853580.6561694
2614,11771906.2679568
2615,13954203.2254692
2616,14660831.0802662
2617,14963620.5334019
2618,16310558.5714722
2619,18402065.8674046
2620,17017527.7909722
2621,16029897.1576657
2622,16715139.651417
2623,20448182.9681332
2624,24578110.4340805
2625,21620488.570673
2626,16390714.9691427
2627,15428584.3472438
2628,30387771.5847461
2629,33531013.8299066
2630,26613805.2087511
2631,32251813.8250115
2632,28682887.9028082
2633,22083160.071135
2634,29281588.079323
2635,14773326.7431971
2636,17626894.1230142
2637,15500866.3525746
2638,20996424.4683207
2639,16762295.3952566
2640,14379713.1960283
2641,10172591.7535164
2642,15669953.6157575
2643,11621229.0521117
2644,12574934.7818636
2645,11612814.5796553
2646,10392370.9756417
2647,11158476.960989
2648,13681910.1394666
2649,14359565.6494026
2650,14090118.7799185
2651,13462256.5874131
2652,28993304.4577229
2653,21166326.0002608
2654,19972131.8452445
2655,27409241.7596269
2656,25077901.3216235
2657,24393714.6836878
2658,21900897.3701372
2659,24056756.2628286
2660,25697203.4864724
2661,25156404.2522249
2662,25235795.601405
2663,23732349.7590525
2664,21177510.0892277
2665,24615731.8126115
2666,21753744.2373866
2667,16132036.3201093
2668,16753849.8692647
2669,15812571.3301004
2670,23494679.6861554
2671,16873966.6154374
2672,17461961.6643448
2673,17577302.4950866
2674,18265876.605078
2675,15229948.980786
2676,17617088.0898159
2677,17335250.6233196
2678,21810584.8672339
2679,22474871.9105347
2680,23197690.350424
2681,28900169.3267501
2682,25249741.4959306
2683,37022541.5553755
2684,24856370.6111165
2685,26168356.1126463
2686,20778967.9234089
2687,23270612.9866159
2688,19103623.9986662
2689,17516807.0093884
2690,30113673.8594021
2691,15964535.5460667
2692,12628710.729837
2693,17210110.6196007
2694,12877281.0053511
2695,17490289.0516602
2696,16845887.1629162
2697,16142080.940051
2698,17864709.7269096
2699,14851683.9629857
2700,13558299.1308265
2701,14163365.6899455
2702,11637702.9381539
2703,13647317.5571523
2704,13404507.9492513
2705,10660089.0928327
2706,11023435.4194339
2707,12583512.4435509
2708,11278063.0970785
2709,10303390.5899936
2710,11755370.8346628
2711,19237547.7614039
2712,28668888.1272095
2713,15139604.5438843
2714,14170637.5891093
2715,13729780.2560444
2716,13760166.3835737
2717,16306933.1363443
2718,19218496.2092106
2719,12952650.5088572
2720,17937623.088029
2721,12552328.9658192
2722,14987210.1966088
2723,15144316.5267318
2724,11521386.9790509
2725,11852017.2891979
2726,12530537.2588833
2727,16269407.0644925
2728,15827159.7018957
2729,13581321.9078894
2730,12953601.0341396
2731,12701932.989333
2732,11616530.2963077
2733,15390523.8623734
2734,14108589.8880754
2735,11522623.4696645
2736,12733198.4190523
2737,11031075.8228935
2738,12351763.0763395
2739,14607278.7320877
2740,13304042.0025934
